timestamp,frame,slot,rnti,log_sync,log_rsrp,est_rsrq,est_sinr_dl,pusch_snr,pucch_snr,cqi,log_ph,log_pcmax,dl_thp_kbps,ul_thp_kbps,prb_tot_dl,prb_tot_ul,dl_prb,ul_prb,dl_bler,ul_bler,log_dlsch_err,log_ulsch_err,log_harq_dl,log_harq_ul,rlc_retx,dl_mcs1,ul_mcs1,dl_tbs,ul_tbs,rlc_sdu_delay_us,rlc_txbuf,bsr,dl_mcs2,ul_mcs2,dl_aggr_tbs,ul_aggr_tbs,dl_sched_rb,ul_sched_rb,phr,rlc_tx_pkts,rlc_tx_bytes,rlc_rx_pkts,rlc_rx_bytes,rlc_rxbuf,pdcp_tx_pkts,pdcp_tx_bytes,pdcp_rx_pkts,pdcp_rx_bytes,pdcp_vol_dl_kb,pdcp_vol_ul_kb
1768227481835943,193,2,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,252580.96,10481604.32,251628,7903663,790079,19780416,0.0,0.0,0.0,0.0,1.0,0.0,0,10,9,0,0,0.0,0,4294967180,0,0,56494388,334298074,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,22582,1040640
1768227481845711,197,13,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,252580.96,10481604.32,251628,7903663,790079,19780416,0.0,0.0,0.0,0.0,1.0,0.0,0,10,9,0,0,0.0,0,0,0,0,56494388,334298190,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,22582,1040640
1768227481855675,202,1,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,252580.96,10481604.32,251628,7903663,790079,19780416,0.0,0.0,0.0,0.0,1.0,0.0,0,10,9,0,0,0.0,0,0,0,0,56494388,334298190,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,22582,1040640
1768227481865682,206,16,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,252580.96,10481604.32,251628,7903663,790084,19780421,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56494511,334298306,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,22582,1040640
1768227481875750,211,12,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,252580.96,10481604.32,251628,7903663,790084,19780421,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56494511,334298306,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,22582,1040640
1768227481885703,216,5,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,252580.96,10481604.32,251628,7903663,790089,19780426,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56494634,334298422,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,22582,1040640
1768227481895752,221,3,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,252580.96,10481604.32,251628,7903663,790089,19780426,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56494634,334298422,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,22582,1040640
1768227481905660,226,0,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,252580.96,10481604.32,251628,7903663,790094,19780431,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56494757,334298538,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,22582,1040640
1768227481915671,231,0,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,252580.96,10481604.32,251628,7903663,790094,19780431,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56494757,334298538,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,22582,1040640
1768227481925672,236,0,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,252580.96,10481604.32,251628,7903663,790099,19780436,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56494880,334298654,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,22582,1040640
1768227481935656,240,17,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790099,19780436,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56494880,334298654,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227481945741,245,14,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790104,19780441,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56495003,334298770,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227481955691,250,9,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790104,19780441,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56495003,334298770,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227481965845,255,1,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790109,19780446,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56495126,334298886,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227481975640,259,19,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790109,19780446,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56495126,334298886,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227481985700,264,14,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790114,19780451,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56495249,334299002,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227481996401,269,11,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790114,19780451,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56495249,334299002,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482005643,274,5,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790119,19780456,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56495372,334299118,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482015648,279,4,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790119,19780456,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56495372,334299118,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482025625,284,5,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790124,19780461,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56495495,334299234,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482035658,289,4,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790124,19780461,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56495495,334299234,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482045629,294,2,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790129,19780466,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56495618,334299350,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482055627,299,1,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790129,19780466,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56495618,334299350,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482065647,304,4,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790134,19780471,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56495741,334299466,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482075603,309,5,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790134,19780471,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56495741,334299466,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482085584,314,10,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790139,19780476,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56495864,334299582,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482095593,319,15,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790139,19780476,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56495864,334299582,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482105587,325,0,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790144,19780481,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56495987,334299698,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482115602,330,7,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790144,19780481,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56495987,334299698,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482125643,335,12,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790149,19780486,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56496110,334299814,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482135614,340,13,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790149,19780486,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56496110,334299814,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482145620,345,18,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790154,19780491,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56496233,334299930,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482155661,351,3,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790154,19780491,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56496233,334299930,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482165694,356,2,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790159,19780496,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56496356,334300046,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482175617,361,1,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790159,19780496,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56496356,334300046,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482185621,366,5,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790164,19780501,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56496479,334300162,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482195655,371,7,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790164,19780501,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56496479,334300162,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482205620,376,13,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790169,19780506,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56496602,334300278,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482215607,381,15,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790169,19780506,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56496602,334300278,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482225603,387,1,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790174,19780511,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56496725,334300394,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482235663,392,3,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790174,19780511,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56496725,334300394,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482245659,397,11,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790179,19780516,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56496848,334300510,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482255884,402,12,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790179,19780516,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56496848,334300510,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482265673,407,0,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790184,19780521,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56496971,334300626,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482275658,411,11,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790184,19780521,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56496971,334300626,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482285669,416,11,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790189,19780526,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56497094,334300742,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482295604,421,14,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790189,19780526,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56497094,334300742,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482305688,426,4,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790194,19780531,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56497217,334300858,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482315764,430,7,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790194,19780531,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56497217,334300858,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482325675,434,16,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790199,19780536,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56497340,334300974,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482335683,439,17,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790199,19780536,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56497340,334300974,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482345664,444,18,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790204,19780541,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56497463,334301090,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482355685,449,11,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790204,19780541,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56497463,334301090,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482365715,454,0,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790209,19780546,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56497586,334301206,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482375686,458,0,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790209,19780546,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56497586,334301206,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482385688,462,11,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790209,19780546,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56497586,334301206,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482395647,467,6,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790214,19780551,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56497709,334301322,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482405612,472,6,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790214,19780551,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56497709,334301322,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482415679,477,0,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790219,19780556,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56497832,334301438,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482425916,481,8,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,25,25,790219,19780556,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56497832,334301438,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482435718,485,9,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,20,20,790224,19780561,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56497955,334301554,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482445658,489,14,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,20,20,790224,19780561,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56497955,334301554,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482455729,494,1,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,20,20,790229,19780566,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56498078,334301670,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482465690,497,17,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,20,20,790229,19780566,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56498078,334301670,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482475632,501,15,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,20,20,790229,19780566,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56498078,334301670,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482485714,505,16,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,20,20,790234,19780571,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56498201,334301786,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482495620,510,4,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,20,20,790234,19780571,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56498201,334301786,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482505766,514,13,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,20,20,790239,19780576,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56498324,334301902,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
1768227482515720,519,10,20106,in-sync,-44.0,-34.0,25.0,51.0,53.0,0,0.0,0.0,0.0,0.0,20,20,790239,19780576,0.0,0.0,0.0,0.0,1.0,0.0,0,9,9,0,0,0.0,0,0,0,0,56498324,334301902,0,0,0,137342,7568057,422536,325153619,0,130068,7155855,216451,323468917,0,0
