timestamp,frame,slot,rnti,log_sync,log_rsrp,est_rsrq,est_sinr_dl,pusch_snr,pucch_snr,cqi,log_ph,log_pcmax,dl_thp_kbps,ul_thp_kbps,prb_tot_dl,prb_tot_ul,dl_prb,ul_prb,dl_bler,ul_bler,log_dlsch_err,log_ulsch_err,log_harq_dl,log_harq_ul,rlc_retx,dl_mcs1,ul_mcs1,dl_tbs,ul_tbs,rlc_sdu_delay_us,rlc_txbuf,bsr,dl_mcs2,ul_mcs2,dl_aggr_tbs,ul_aggr_tbs,dl_sched_rb,ul_sched_rb,phr,rlc_tx_pkts,rlc_tx_bytes,rlc_rx_pkts,rlc_rx_bytes,rlc_rxbuf,pdcp_tx_pkts,pdcp_tx_bytes,pdcp_rx_pkts,pdcp_rx_bytes,pdcp_vol_dl_kb,pdcp_vol_ul_kb
1768227662530636,653,12,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,848570,20061711,0.0,0.0,0,0,1,1,0,9,9,0,0,0.0,0,0,0,0,57899188,339353587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768227662540653,658,19,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,848570,20061716,0.0,0.0,0,0,1,1,0,9,9,0,0,0.0,0,0,0,0,57899188,339353703,0,0,0,139021,7660206,427629,328989382,0,131646,7242949,219015,327280296,0,0
1768227662550600,664,4,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,848575,20061716,0.0,0.0,0,0,1,1,0,9,9,0,0,0.0,0,0,0,0,57899311,339353703,0,0,0,139021,7660206,427629,328989382,0,131646,7242949,219015,327280296,0,0
1768227662560620,669,10,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,848575,20061721,0.0,0.0,0,0,1,1,0,9,9,0,0,0.0,0,0,0,0,57899311,339353819,0,0,0,139021,7660206,427629,328989382,0,131646,7242949,219015,327280296,0,0
1768227662570620,674,10,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,848596,20061771,0.0,0.0,0,0,1,1,0,9,9,0,0,0.0,0,0,0,0,57899825,339354068,0,0,0,139021,7660206,427629,328989382,0,131646,7242949,219015,327280296,0,0
1768227662580669,679,14,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,848606,20061807,0.0,0.0,0,0,1,1,0,9,9,0,0,0.0,0,4294967272,0,0,57900071,339354218,0,0,0,139025,7660384,427633,328989574,0,131649,7243115,219016,327280472,0,0
1768227662590621,685,0,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,848621,20061861,0.0,0.0,0,0,1,1,0,9,9,0,0,0.0,0,4294967272,0,0,57900440,339354485,0,0,0,139027,7660453,427639,328989663,0,131650,7243178,219017,327280535,0,0
1768227662600684,690,4,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,848621,20061861,0.0,0.0,0,0,1,1,0,9,9,0,0,0.0,0,0,0,0,57900440,339354509,0,0,0,139029,7660514,427647,328989842,0,131651,7243233,219019,327280682,0,0
1768227662610645,695,13,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,848626,20061866,0.0,0.0,0,0,1,1,0,9,9,0,0,0.0,0,0,0,0,57900563,339354625,0,0,0,139029,7660514,427647,328989842,0,131651,7243233,219019,327280682,0,0
1768227662620902,700,11,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,848636,20061902,0.0,0.0,0,0,1,1,0,9,9,0,0,0.0,0,4294967248,0,0,57900809,339354751,0,0,0,139029,7660514,427647,328989842,0,131651,7243233,219019,327280682,0,0
1768227662630721,704,10,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,5051.28,208425.92,53500,204780,848707,20063797,0.0,0.0,0,0,1,1,0,9,9,123,0,0.0,0,21009,0,0,57902205,339379135,5,0,0,139031,7660577,427653,328989931,0,131652,7243290,219020,327280737,451,20655
1768227662640952,708,4,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,5051.28,208425.92,53500,204780,848796,20066317,0.0,0.0,0,0,1,1,0,9,9,0,0,0.0,0,29813,0,0,57903961,339419344,0,0,0,139046,7661447,427690,329016324,0,131669,7244225,219038,327306343,451,20655
1768227662650722,712,3,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,5051.28,208425.92,53500,204780,848940,20068837,0.0,0.0,0,0,1,1,0,10,9,0,0,0.0,0,37,0,0,57906257,339461458,0,0,0,139068,7662668,427742,329056586,0,131688,7245270,219066,327348427,451,20655
1768227662660724,717,6,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,5051.28,208425.92,53500,204780,848969,20068847,0.0,0.0,0,0,1,1,0,10,9,0,0,0.0,0,0,0,0,57906755,339472039,0,0,0,139093,7664063,427796,329099018,0,131714,7246700,219093,327389008,451,20655
1768227662671625,722,5,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,5051.28,208425.92,53500,204780,849005,20070741,0.0,0.0,0,0,1,1,0,11,9,0,0,0.0,0,47902,0,0,57907698,339496369,0,0,0,139107,7664820,427840,329131165,0,131716,7246810,219097,327395020,451,20655
1768227662680664,726,10,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,5051.28,208425.92,53500,204780,849089,20073261,0.0,0.0,0,0,1,1,0,11,9,133,0,0.0,0,47902,0,0,57909534,339539011,5,0,0,139107,7664820,427840,329131165,0,131726,7247360,219114,327420571,451,20655
1768227662690775,730,12,20106,in-sync,-44,-34.0,25.0,50.5,53.0,0,0,0,5051.28,208425.92,53500,204780,849181,20075993,0.0,0.0,0,0,1,1,0,11,9,0,0,0.0,0,20226,0,0,57911366,339583831,0,0,0,139124,7665751,427893,329173599,0,131741,7248185,219142,327462655,451,20655
1768227662700792,734,15,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,5051.28,208425.92,53500,204780,849235,20077062,0.0,0.0,0,0,1,1,0,12,9,0,0,0.0,0,4294967272,0,0,57912750,339610624,0,0,0,139142,7666740,427948,329216554,0,131758,7249120,219172,327507745,451,20655
1768227662710675,739,19,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,5051.28,208425.92,53500,204780,849235,20077062,0.0,0.0,0,0,1,1,0,12,9,0,0,0.0,0,0,0,0,57912750,339610648,0,0,0,139153,7667323,427981,329241555,0,131768,7249670,219188,327531097,451,20655
1768227662720758,744,13,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,5051.28,208425.92,53500,204780,849245,20078014,0.0,0.0,0,0,1,1,0,13,9,177,0,0.0,0,45214,0,0,57913104,339616363,5,0,0,139153,7667323,427981,329241555,0,131768,7249670,219188,327531097,451,20655
1768227662731023,748,14,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,558.24,20971.76,614,16324,849328,20080534,0.0,0.0,0,0,1,1,0,13,9,0,0,0.0,0,45214,0,0,57915420,339659005,0,0,0,139155,7667439,427993,329249653,0,131771,7249835,219194,327540115,49,2070
1768227662740751,752,12,20106,in-sync,-44,-34.0,25.0,50.5,53.0,0,0,0,558.24,20971.76,614,16324,849404,20082948,0.0,0.0,0,0,1,1,0,14,9,201,0,0.0,116,47119,0,0,57917777,339701119,5,0,0,139173,7668428,428048,329292082,0,131790,7250880,219223,327583702,49,2070
1768227662750691,756,10,20106,in-sync,-44,-34.0,25.0,50.5,53.0,0,0,0,558.24,20971.76,614,16324,849484,20085256,0.0,0.0,0,0,1,1,0,14,9,0,0,0.0,0,52,0,0,57920348,339743761,0,0,0,139190,7669414,428097,329332097,0,131805,7251705,219249,327622780,49,2070
1768227662760745,761,0,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,558.24,20971.76,614,16324,849499,20085277,0.0,0.0,0,0,1,1,0,15,9,217,0,0.0,0,0,0,0,57920967,339749257,5,0,0,139208,7670403,428150,329374006,0,131821,7252585,219275,327661858,49,2070
1768227662770613,766,1,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,558.24,20971.76,614,16324,849499,20085393,0.0,0.0,0,0,1,1,0,15,9,0,0,0.0,0,76732,0,0,57920967,339749281,0,0,0,139212,7670580,428157,329378314,0,131824,7252750,219279,327667174,49,2070
1768227662780746,770,4,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,558.24,20971.76,614,16324,849562,20088125,0.0,0.0,0,0,1,1,0,15,9,0,0,0.0,0,45469,0,0,57923084,339787336,0,0,0,139212,7670580,428159,329378352,0,131824,7252750,219279,327667174,49,2070
1768227662790711,774,7,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,558.24,20971.76,614,16324,849652,20090645,0.0,0.0,0,0,1,1,0,16,9,0,2433,0.0,0,47902,0,0,57926823,339832411,0,0,0,139228,7671508,428210,329418617,0,131840,7253630,219305,327706252,49,2070
1768227662801001,778,15,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,558.24,20971.76,614,16324,849732,20093474,0.0,0.0,0,0,1,1,0,16,9,0,0,0.0,58,502,0,0,57929971,339877759,0,0,0,139246,7672497,428267,329463216,0,131858,7254620,219335,327751342,49,2070
1768227662810741,783,14,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,558.24,20971.76,614,16324,849762,20093533,0.0,0.0,0,0,1,1,0,17,9,0,0,0.0,0,0,0,0,57931224,339888128,0,0,0,139265,7673544,428326,329508590,0,131876,7255610,219366,327797935,49,2070
1768227662820760,789,2,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,558.24,20971.76,614,16324,849762,20093533,0.0,0.0,0,0,1,1,0,17,9,0,0,0.0,0,0,0,0,57931224,339888128,0,0,0,139270,7673779,428335,329515083,0,131879,7255775,219370,327803251,49,2070
1768227662830754,793,13,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,497.92,21040.4,507,15312,849802,20095745,0.0,0.0,0,0,1,1,0,16,9,0,0,0.0,0,66751,0,0,57932943,339914891,0,0,0,139270,7673779,428335,329515083,0,131879,7255775,219370,327803251,44,2100
1768227662840996,797,14,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,497.92,21040.4,507,15312,849892,20098265,0.0,0.0,0,0,1,1,0,16,9,233,0,0.0,0,67279,0,0,57936847,339958061,5,0,0,139280,7674359,428371,329542230,0,131889,7256325,219387,327828802,44,2100
1768227662850874,802,0,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,497.92,21040.4,507,15312,849970,20100785,0.0,0.0,0,0,1,1,0,17,9,233,0,0.0,0,21009,0,0,57940105,340003136,5,0,0,139301,7675522,428429,329587081,0,131910,7257480,219419,327876898,44,2100
1768227662860851,806,4,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,497.92,21040.4,507,15312,850020,20101751,0.0,0.0,0,0,1,1,0,17,9,0,0,0.0,0,0,0,0,57942145,340026999,0,0,0,139319,7676511,428486,329631935,0,131926,7258360,219447,327918982,44,2100
1768227662870698,811,11,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,497.92,21040.4,507,15312,850025,20101751,0.0,0.0,0,0,1,1,0,18,9,0,0,0.0,0,0,0,0,57942398,340026999,0,0,0,139328,7676978,428513,329651852,0,131934,7258800,219461,327939328,44,2100
1768227662880651,816,5,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,497.92,21040.4,507,15312,850055,20103339,0.0,0.0,0,0,1,1,0,18,9,253,0,0.0,0,67279,0,0,57943916,340043757,5,0,0,139328,7676978,428513,329651852,0,131934,7258800,219461,327939328,44,2100
1768227662890930,820,7,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,497.92,21040.4,507,15312,850145,20105859,0.0,0.0,0,0,1,1,0,18,9,0,2433,0.0,0,69712,0,0,57947826,340088832,0,0,0,139336,7677442,428539,329670939,0,131942,7259240,219473,327957364,44,2100
1768227662901890,824,13,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,497.92,21040.4,507,15312,850230,20108697,0.0,0.0,0,0,1,1,0,19,9,277,0,0.0,0,29558,0,0,57951642,340134180,5,0,0,139357,7678605,428596,329715538,0,131962,7260340,219503,328002454,44,2100
1768227662911133,829,1,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,497.92,21040.4,507,15312,850295,20110007,0.0,0.0,0,0,1,1,0,19,9,0,0,0.0,0,4294967248,0,0,57954901,340165822,0,0,0,139374,7679536,428655,329760912,0,131979,7261275,219533,328047544,44,2100
1768227662920656,834,3,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,497.92,21040.4,507,15312,850300,20110007,0.0,0.0,0,0,1,1,0,20,9,0,0,0.0,0,0,0,0,57955202,340165870,0,0,0,139388,7680293,428691,329788621,0,131991,7261935,219552,328075405,44,2100
1768227662930679,839,1,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,521.12,21883.04,538,16469,850300,20110759,0.0,0.0,0,0,1,1,0,20,9,0,0,0.0,0,101747,0,0,57955202,340171312,0,0,0,139388,7680293,428691,329788621,0,131991,7261935,219552,328075405,46,2172
1768227662940730,842,17,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,521.12,21883.04,538,16469,850386,20113173,0.0,0.0,0,0,1,1,0,20,9,141,2433,0.0,0,71890,0,0,57959419,340213954,6,0,0,139390,7680409,428699,329794029,0,131993,7262045,219555,328079914,46,2172
1768227662950690,846,17,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,521.12,21883.04,538,16469,850466,20115693,0.0,0.0,0,0,1,1,0,20,9,116,2433,0.0,0,50080,0,0,57963495,340256596,5,0,0,139408,7681453,428753,329836461,0,132011,7263035,219583,328121998,46,2172
1768227662960655,850,13,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,521.12,21883.04,538,16469,850537,20118204,0.0,0.0,0,0,1,1,0,20,9,0,0,0.0,0,502,0,0,57967364,340294372,0,0,0,139428,7682558,428808,329878890,0,132030,7264080,219611,328164082,46,2172
1768227662970707,856,1,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,521.12,21883.04,538,16469,850557,20118263,0.0,0.0,0,0,1,1,0,21,9,0,0,0.0,0,0,0,0,57968664,340304741,0,0,0,139444,7683431,428857,329916475,0,132046,7264960,219638,328204663,46,2172
1768227662980635,862,1,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,521.12,21883.04,538,16469,850562,20118685,0.0,0.0,0,0,1,1,0,21,9,0,0,0.0,0,102002,0,0,57968989,340304789,0,0,0,139449,7683666,428869,329925390,0,132049,7265125,219643,328211482,46,2172
1768227662990758,865,17,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,521.12,21883.04,538,16469,850623,20121099,0.0,0.0,0,0,1,1,0,21,9,149,2178,0.0,0,100097,0,0,57972309,340344998,6,0,0,139449,7683666,428871,329925428,0,132049,7265125,219643,328211482,46,2172
1768227663000771,870,0,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,521.12,21883.04,538,16469,850703,20123619,0.0,0.0,0,0,1,1,0,21,9,0,0,0.0,0,50335,0,0,57977105,340390073,0,0,0,139466,7684652,428925,329967860,0,132066,7266060,219671,328253566,46,2172
1768227663010839,874,1,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,521.12,21883.04,538,16469,850798,20126245,0.0,0.0,0,0,1,1,0,22,9,349,0,0.0,0,4903,0,0,57982574,340432715,5,0,0,139486,7685757,428977,330010297,0,132085,7267105,219699,328295650,46,2172
1768227663020825,878,14,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,521.12,21883.04,538,16469,850823,20126478,0.0,0.0,0,0,1,1,0,22,9,0,0,0.0,0,0,0,0,57983887,340443350,0,0,0,139506,7686862,429032,330052726,0,132104,7268150,219727,328337734,46,2172
1768227663030651,884,3,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,544.32,21882.24,523,16471,850828,20126483,0.0,0.0,0,0,1,1,0,23,9,0,0,0.0,0,4294967272,0,0,57984275,340443350,0,0,0,139511,7687097,429045,330062149,0,132108,7268370,219734,328347559,48,2172
1768227663040705,888,0,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,544.32,21882.24,523,16471,850868,20128372,0.0,0.0,0,0,1,1,0,23,9,388,0,0.0,0,102530,0,0,57987136,340470113,5,0,0,139511,7687097,429045,330062149,0,132108,7268370,219734,328347559,48,2172
1768227663050777,891,1,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,544.32,21882.24,523,16471,850928,20130374,0.0,0.0,0,0,1,1,0,24,9,405,0,0.0,0,101747,0,0,57991340,340501967,5,0,0,139522,7687735,429080,330088773,0,132119,7268975,219751,328373110,48,2172
1768227663060787,894,4,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,544.32,21882.24,523,16471,850983,20132470,0.0,0.0,0,0,1,1,0,24,9,0,0,0.0,0,44941,0,0,57995543,340534076,0,0,0,139536,7688492,429121,330120993,0,132132,7269690,219772,328404673,48,2172
1768227663070707,897,6,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,544.32,21882.24,523,16471,851048,20134366,0.0,0.0,0,0,1,1,0,24,9,405,0,0.0,0,6899,0,0,58000556,340568891,5,0,0,139551,7689362,429162,330152943,0,132147,7270515,219795,328439242,48,2172
1768227663080655,901,13,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,544.32,21882.24,523,16471,851078,20134744,0.0,0.0,0,0,1,1,0,25,9,0,0,0.0,58,0,0,0,58003018,340582214,0,0,0,139565,7690119,429208,330189485,0,132162,7271340,219818,328473811,48,2172
1768227663090633,906,1,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,544.32,21882.24,523,16471,851098,20136120,0.0,0.0,0,0,1,1,0,25,9,437,0,0.0,0,102002,0,0,58004766,340598444,5,0,0,139572,7690470,429221,330198908,0,132166,7271560,219825,328483636,48,2172
1768227663100638,909,10,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,544.32,21882.24,523,16471,851168,20138228,0.0,0.0,0,0,1,1,0,25,9,437,0,0.0,0,102275,0,0,58010612,340635692,5,0,0,139577,7690760,429243,330215050,0,132171,7271835,219835,328498666,48,2172
1768227663110963,913,5,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,544.32,21882.24,523,16471,851228,20140748,0.0,0.0,0,0,1,1,0,26,9,0,0,0.0,0,45214,0,0,58016112,340673468,0,0,0,139590,7691459,429291,330252112,0,132183,7272495,219860,328536241,48,2172
1768227663120676,917,0,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,544.32,21882.24,523,16471,851298,20142941,0.0,0.0,0,0,1,1,0,26,9,0,0,0.0,0,4294967248,0,0,58022386,340713149,0,0,0,139603,7692213,429345,330294544,0,132197,7273265,219888,328578325,48,2172
1768227663130644,922,1,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,479.12,21792.4,485,16474,851323,20142967,0.0,0.0,0,0,1,1,0,27,9,0,0,0.0,0,0,0,0,58024742,340721109,0,0,0,139618,7693028,429392,330331609,0,132210,7273980,219912,328614397,42,2154
1768227663140744,927,2,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,479.12,21792.4,485,16474,851333,20144131,0.0,0.0,0,0,1,1,0,27,9,0,0,0.0,0,99314,0,0,58025702,340731690,0,0,0,139622,7693205,429400,330335680,0,132213,7274145,219916,328619713,42,2154
1768227663150933,931,4,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,479.12,21792.4,485,16474,851408,20146757,0.0,0.0,0,0,1,1,0,28,9,0,0,0.0,0,97409,0,0,58032639,340774860,0,0,0,139626,7693437,429416,330346723,0,132217,7274365,219924,328631737,42,2154
1768227663160938,935,10,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,479.12,21792.4,485,16474,851483,20149277,0.0,0.0,0,0,1,1,0,28,9,0,0,0.0,58,31991,0,0,58040079,340819935,0,0,0,139643,7694368,429473,330391576,0,132234,7275300,219954,328676827,42,2154
1768227663170811,939,12,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,479.12,21792.4,485,16474,851558,20151171,0.0,0.0,0,0,1,1,0,28,9,0,0,0.0,0,0,0,0,58047519,340859756,0,0,0,139663,7695473,429528,330436436,0,132253,7276345,219982,328718911,42,2154
1768227663180793,944,7,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,479.12,21792.4,485,16474,851563,20151181,0.0,0.0,0,0,1,1,0,28,9,0,0,0.0,0,0,0,0,58048015,340859804,0,0,0,139680,7696404,429575,330472436,0,132268,7277170,220007,328755790,42,2154
1768227663190831,949,17,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,479.12,21792.4,485,16474,851563,20151497,0.0,0.0,0,0,1,1,0,28,9,0,2178,0.0,0,144861,0,0,58048015,340859852,0,0,0,139680,7696404,429576,330472439,0,132268,7277170,220007,328755790,42,2154
1768227663200955,953,14,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,479.12,21792.4,485,16474,851628,20154017,0.0,0.0,0,0,1,1,0,27,9,0,0,0.0,0,97664,0,0,58053976,340897628,0,0,0,139680,7696404,429578,330472477,0,132268,7277170,220007,328755790,42,2154
1768227663210800,957,17,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,479.12,21792.4,485,16474,851703,20156537,0.0,0.0,0,0,1,1,0,27,9,0,2178,0.0,0,67279,0,0,58059406,340940270,0,0,0,139697,7697390,429629,330512487,0,132286,7278160,220035,328797874,42,2154
1768227663220718,961,13,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,479.12,21792.4,485,16474,851793,20159057,0.0,0.0,0,0,1,1,0,28,9,0,0,0.0,0,9983,0,0,58068126,340982384,0,0,0,139718,7698553,429684,330557346,0,132305,7279205,220063,328839958,42,2154
1768227663230763,965,14,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,539.68,21217.68,495,16211,851828,20159390,0.0,0.0,0,0,1,1,0,28,9,0,0,0.0,0,4294967272,0,0,58071598,340998451,0,0,0,139740,7699774,429734,330594928,0,132326,7280360,220088,328877533,49,2112
1768227663240748,970,8,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,539.68,21217.68,495,16211,851828,20159400,0.0,0.0,0,0,1,1,0,28,9,0,0,0.0,0,4294967272,0,0,58071598,340998499,0,0,0,139748,7700183,429752,330609198,0,132333,7280745,220098,328891867,49,2112
1768227663251839,973,10,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,539.68,21217.68,495,16211,851858,20160983,0.0,0.0,0,0,1,1,0,28,9,0,0,0.0,0,142173,0,0,58074574,341017435,0,0,0,139748,7700183,429753,330609201,0,132333,7280745,220098,328891867,49,2112
1768227663260831,976,1,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,539.68,21217.68,495,16211,851893,20162655,0.0,0.0,0,0,1,1,0,28,9,0,0,0.0,0,102002,0,0,58078046,341046583,0,0,0,139755,7700589,429782,330630455,0,132340,7281130,220112,328912909,49,2112
1768227663271187,978,15,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,539.68,21217.68,495,16211,851948,20164445,0.0,0.0,0,0,1,1,0,28,9,0,0,0.0,0,67024,0,0,58083502,341073571,0,0,0,139763,7701053,429815,330657041,0,132348,7281570,220129,328938460,49,2112
1768227663280909,981,17,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,539.68,21217.68,495,16211,852008,20166329,0.0,0.0,0,0,1,1,0,28,9,0,2178,0.0,58,29813,0,0,58089454,341105680,0,0,0,139775,7701694,429853,330686313,0,132360,7282230,220150,328970023,49,2112
1768227663290847,985,0,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,539.68,21217.68,495,16211,852063,20167651,0.0,0.0,0,0,1,1,0,28,9,0,0,0.0,0,0,0,0,58094910,341137315,0,0,0,139787,7702335,429895,330720691,0,132370,7282780,220171,329001586,49,2112
1768227663300764,988,12,20106,in-sync,-44,-34.0,25.0,50.5,53.0,0,0,0,539.68,21217.68,495,16211,852088,20169133,0.0,0.0,0,0,1,1,0,28,9,0,0,0.0,0,141645,0,0,58097390,341153290,0,0,0,139799,7702976,429928,330745957,0,132381,7283385,220189,329027944,49,2112
1768227663310749,991,11,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,539.68,21217.68,495,16211,852138,20170923,0.0,0.0,0,0,1,1,0,28,9,0,0,0.0,0,101747,0,0,58102047,341185399,0,0,0,139804,7703266,429952,330762364,0,132386,7283660,220199,329042974,49,2112
1768227663320804,994,17,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,539.68,21217.68,495,16211,852193,20173019,0.0,0.0,0,0,1,1,0,28,9,0,2433,0.0,0,47647,0,0,58106594,341220214,0,0,0,139814,7703846,429991,330793794,0,132396,7284210,220221,329076040,49,2112
1768227663330988,998,7,20106,in-sync,-44,-34.0,25.0,50.5,53.0,0,0,0,381.68,18528.32,400,14174,852263,20175221,0.0,0.0,0,0,1,1,0,28,9,193,2433,0.0,0,15122,0,0,58112629,341259895,5,0,0,139828,7704603,430039,330830856,0,132409,7284925,220245,329112112,33,1836
1768227663340880,1001,12,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,381.68,18528.32,400,14174,852303,20175907,0.0,0.0,0,0,1,1,0,28,9,0,0,0.0,0,4294967248,0,0,58115991,341276138,0,0,0,139841,7705302,430086,330867921,0,132421,7285585,220269,329148184,33,1836
1768227663350803,1005,15,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,381.68,18528.32,400,14174,852308,20176859,0.0,0.0,0,0,1,1,0,28,9,0,0,0.0,0,139995,0,0,58116487,341282156,0,0,0,139848,7705653,430107,330882729,0,132427,7285915,220280,329164021,33,1836
1768227663360945,1009,4,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,381.68,18528.32,400,14174,852368,20179073,0.0,0.0,0,0,1,1,0,28,9,0,0,0.0,0,97409,0,0,58121227,341319404,0,0,0,139850,7705769,430122,330893504,0,132430,7286080,220287,329174542,33,1836
1768227663370942,1012,18,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,381.68,18528.32,400,14174,852433,20181275,0.0,0.0,0,0,1,1,0,28,9,0,2433,0.0,0,47647,0,0,58127069,341359085,0,0,0,139862,7706465,430167,330928144,0,132442,7286740,220310,329209111,33,1836
1768227663380815,1016,2,20106,in-sync,-44,-34.0,25.0,51.0,53.0,0,0,0,381.68,18528.32,400,14174,852498,20183371,0.0,0.0,0,0,1,1,0,28,9,0,0,0.0,58,12416,0,0,58132911,341393627,0,0,0,139875,7707164,430217,330967631,0,132455,7287455,220336,329248189,33,1836
