timestamp,sample_id,ue_rnti,ue_id,rsrp_dbm,rsrq_db,sinr_db,cqi,prb_usage_dl,prb_usage_ul,mcs_dl,mcs_ul,ue_throughput_dl_kbps,ue_throughput_ul_kbps,mac_tx_bytes,mac_rx_bytes,bler_dl,bler_ul,dlsch_errors,ulsch_errors,harq_retx_dl,harq_retx_ul,rlc_buffer_occupancy,rlc_sdu_delay_dl_us,pdcp_sdu_volume_dl_kb,pdcp_sdu_volume_ul_kb,power_headroom_db,pcmax_dbm,sync_status,experiment_phase
2026-01-12T00:37:21.347098,1,4c2d,0,-44.0,-34.0,25.0,15,0,0,9,9,0.0,0.0,976690,838659,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:21.347403,2,4c2d,2,-44.0,-34.0,25.0,15,39672,55177,9,9,0.0,0.0,976690,838659,0.0,0.0,0,0,1,0,404480,0.0,395,398,0,0,in-sync,baseline
2026-01-12T00:37:21.347526,3,4c2d,2,-44.0,-34.0,25.0,15,67,65,9,9,0.0,0.0,976690,838659,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:21.347606,4,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,0.0,0.0,976690,838659,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:21.347804,5,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,0.0,0.0,976690,838659,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:21.348039,6,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,0.0,0.0,976690,838659,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:21.348145,7,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,0.0,0.0,976690,838659,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:36.345650,8,4c2d,2,-44.0,-34.0,25.0,15,55,90,9,9,12.137238329137718,10.397860865225695,999445,858153,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:36.345879,9,4c2d,2,-44.0,-34.0,25.0,15,60,85,9,9,12.137238329137718,10.397860865225695,999445,858153,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:36.346021,10,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,12.137238329137718,10.397860865225695,999445,858153,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:36.346247,11,4c2d,2,-44.0,-34.0,25.0,15,55,90,9,9,12.137238329137718,10.397860865225695,999445,858153,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:36.346559,12,4c2d,2,-44.0,-34.0,25.0,15,65,65,9,9,12.137238329137718,10.397860865225695,999445,858153,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:36.346667,13,4c2d,2,-44.0,-34.0,25.0,15,55,85,9,9,12.137238329137718,10.397860865225695,999445,858153,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:36.346767,14,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,12.137238329137718,10.397860865225695,999445,858153,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:36.346872,15,4c2d,2,-44.0,-34.0,25.0,15,55,90,9,9,12.137238329137718,10.397860865225695,999445,858153,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:36.347230,16,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,12.137238329137718,10.397860865225695,999445,858153,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:36.347404,17,4c2d,2,-44.0,-34.0,25.0,15,60,65,9,9,12.137238329137718,10.397860865225695,999445,858153,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:36.347557,18,4c2d,2,-44.0,-34.0,25.0,15,50,80,9,9,12.137238329137718,10.397860865225695,999445,858153,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:36.347679,19,4c2d,2,-44.0,-34.0,25.0,15,55,90,9,9,12.137238329137718,10.397860865225695,999445,858153,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:36.348160,20,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,12.137238329137718,10.397860865225695,999445,858153,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:36.348315,21,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,12.137238329137718,10.397860865225695,999445,858153,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:36.348395,22,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,12.137238329137718,10.397860865225695,999445,858153,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:50.344711,23,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,11.72481785838856,10.073845552842693,1019962,875781,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:50.344882,24,4c2d,2,-44.0,-34.0,25.0,15,67,90,9,9,11.72481785838856,10.073845552842693,1019962,875781,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:50.345137,25,4c2d,2,-44.0,-34.0,25.0,15,50,85,9,9,11.72481785838856,10.073845552842693,1019962,875781,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:50.345751,26,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,11.72481785838856,10.073845552842693,1019962,875781,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:50.345901,27,4c2d,2,-44.0,-34.0,25.0,15,67,55,9,9,11.72481785838856,10.073845552842693,1019962,875781,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:50.346097,28,4c2d,2,-44.0,-34.0,25.0,15,55,90,9,9,11.72481785838856,10.073845552842693,1019962,875781,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:50.346210,29,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,11.72481785838856,10.073845552842693,1019962,875781,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:50.346301,30,4c2d,2,-44.0,-34.0,25.0,15,60,85,9,9,11.72481785838856,10.073845552842693,1019962,875781,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:50.346504,31,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,11.72481785838856,10.073845552842693,1019962,875781,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:50.346637,32,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,11.72481785838856,10.073845552842693,1019962,875781,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:50.346765,33,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,11.72481785838856,10.073845552842693,1019962,875781,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:50.346906,34,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,11.72481785838856,10.073845552842693,1019962,875781,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:50.347070,35,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,11.72481785838856,10.073845552842693,1019962,875781,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:37:50.347329,36,4c2d,2,-44.0,-34.0,25.0,15,55,85,9,9,11.72481785838856,10.073845552842693,1019962,875781,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:38:05.345127,37,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,11.020497137839772,9.425340975466623,1040626,893454,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:38:05.346166,38,4c2d,2,-44.0,-34.0,25.0,15,60,85,9,9,11.020497137839772,9.425340975466623,1040626,893454,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:38:05.346416,39,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,11.020497137839772,9.425340975466623,1040626,893454,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:38:05.346775,40,4c2d,2,-44.0,-34.0,25.0,15,65,85,9,9,11.020497137839772,9.425340975466623,1040626,893454,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:38:05.347306,41,4c2d,2,-44.0,-34.0,25.0,15,60,90,9,9,11.020497137839772,9.425340975466623,1040626,893454,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:38:05.347480,42,4c2d,2,-44.0,-34.0,25.0,15,60,95,9,9,11.020497137839772,9.425340975466623,1040626,893454,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:38:05.347612,43,4c2d,2,-44.0,-34.0,25.0,15,60,85,9,9,11.020497137839772,9.425340975466623,1040626,893454,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
2026-01-12T00:38:05.347704,44,4c2d,2,-44.0,-34.0,25.0,15,60,95,9,9,11.020497137839772,9.425340975466623,1040626,893454,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,in-sync,baseline
