timestamp,rnti,cqi,pusch_snr,pucch_snr,dl_bler,ul_bler,dl_mcs1,dl_mcs2,ul_mcs1,ul_mcs2,dl_tbs,ul_tbs,dl_aggr_tbs,ul_aggr_tbs,dl_prb,ul_prb,dl_sched_rb,ul_sched_rb,bsr,phr,frame,slot,rlc_tx_pkts,rlc_tx_bytes,rlc_rx_pkts,rlc_rx_bytes,rlc_txbuf,rlc_rxbuf,rlc_retx,pdcp_tx_pkts,pdcp_tx_bytes,pdcp_rx_pkts,pdcp_rx_bytes
1768176846899760,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141570,131296,5770,5872,0,0,4294967180,0,700,14,5,15,17,330,0,0,0,0,0,5,255
1768176846909179,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141693,131412,5775,5872,0,0,0,0,701,14,5,15,17,330,0,0,0,0,0,5,255
1768176846919244,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141693,131412,5775,5872,0,0,0,0,702,12,5,15,17,330,0,0,0,0,0,5,255
1768176846929366,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141693,131412,5775,5872,0,0,0,0,703,12,5,15,17,330,0,0,0,0,0,5,255
1768176846939195,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141693,131412,5775,5872,0,0,0,0,704,9,5,15,17,330,0,0,0,0,0,5,255
1768176846949657,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141693,131412,5775,5872,0,0,0,0,705,7,5,15,17,330,0,0,0,0,0,5,255
1768176846959414,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141693,131412,5775,5872,0,0,0,0,706,4,5,15,17,330,0,0,0,0,0,5,255
1768176846969649,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141693,131412,5775,5872,0,0,0,0,707,4,5,15,17,330,0,0,0,0,0,5,255
1768176846979344,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141693,131412,5775,5872,0,0,0,0,708,3,5,15,17,330,0,0,0,0,0,5,255
1768176846989173,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141693,131412,5775,5872,0,0,0,0,709,3,5,15,17,330,0,0,0,0,0,5,255
1768176846999611,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141693,131412,5775,5877,0,0,4294967180,0,710,4,5,15,17,330,0,0,0,0,0,5,255
1768176847009189,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141816,131528,5780,5877,0,0,0,0,711,5,5,15,17,330,0,0,0,0,0,5,255
1768176847019528,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141816,131528,5780,5877,0,0,0,0,712,4,5,15,17,330,0,0,0,0,0,5,255
1768176847029306,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141816,131528,5780,5877,0,0,0,0,713,4,5,15,17,330,0,0,0,0,0,5,255
1768176847039534,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141816,131528,5780,5877,0,0,0,0,714,3,5,15,17,330,0,0,0,0,0,5,255
1768176847049554,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141816,131528,5780,5877,0,0,0,0,715,2,5,15,17,330,0,0,0,0,0,5,255
1768176847059353,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141816,131528,5780,5877,0,0,0,0,716,2,5,15,17,330,0,0,0,0,0,5,255
1768176847070171,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141816,131528,5780,5877,0,0,0,0,717,3,5,15,17,330,0,0,0,0,0,5,255
1768176847079302,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141816,131528,5780,5877,0,0,0,0,718,0,5,15,17,330,0,0,0,0,0,5,255
1768176847089551,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141816,131528,5780,5877,0,0,0,0,719,0,5,15,17,330,0,0,0,0,0,5,255
1768176847099729,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141816,131528,5780,5877,0,0,0,0,719,13,5,15,17,330,0,0,0,0,0,5,255
1768176847109076,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141816,131528,5780,5882,0,0,4294967180,0,720,12,5,15,17,330,0,0,0,0,0,5,255
1768176847118987,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141939,131644,5785,5882,0,0,0,0,721,13,5,15,17,330,0,0,0,0,0,5,255
1768176847129336,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141939,131644,5785,5882,0,0,0,0,722,11,5,15,17,330,0,0,0,0,0,5,255
1768176847139429,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141939,131644,5785,5882,0,0,0,0,723,10,5,15,17,330,0,0,0,0,0,5,255
1768176847149954,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141939,131644,5785,5882,0,0,0,0,724,4,5,15,17,330,0,0,0,0,0,5,255
1768176847159215,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141939,131644,5785,5882,0,0,0,0,725,2,5,15,17,330,0,0,0,0,0,5,255
1768176847169357,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141939,131644,5785,5882,0,0,0,0,726,1,5,15,17,330,0,0,0,0,0,5,255
1768176847179101,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141939,131644,5785,5882,0,0,0,0,727,4,5,15,17,330,0,0,0,0,0,5,255
1768176847189606,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141939,131644,5785,5882,0,0,0,0,728,5,5,15,17,330,0,0,0,0,0,5,255
1768176847199943,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141939,131644,5785,5882,0,0,0,0,729,3,5,15,17,330,0,0,0,0,0,5,255
1768176847208973,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,141939,131644,5785,5887,0,0,4294967180,0,730,4,5,15,17,330,0,0,0,0,0,5,255
1768176847219689,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142062,131760,5790,5887,0,0,0,0,731,5,5,15,17,330,0,0,0,0,0,5,255
1768176847229060,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142062,131760,5790,5887,0,0,0,0,732,7,5,15,17,330,0,0,0,0,0,5,255
1768176847239163,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142062,131760,5790,5887,0,0,0,0,733,7,5,15,17,330,0,0,0,0,0,5,255
1768176847249620,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142062,131760,5790,5887,0,0,0,0,734,8,5,15,17,330,0,0,0,0,0,5,255
1768176847259357,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142062,131760,5790,5887,0,0,0,0,735,4,5,15,17,330,0,0,0,0,0,5,255
1768176847269665,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142062,131760,5790,5887,0,0,0,0,736,2,5,15,17,330,0,0,0,0,0,5,255
1768176847279556,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142062,131760,5790,5887,0,0,0,0,736,17,5,15,17,330,0,0,0,0,0,5,255
1768176847289110,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142062,131760,5790,5887,0,0,0,0,737,11,5,15,17,330,0,0,0,0,0,5,255
1768176847299795,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142062,131760,5790,5887,0,0,0,0,738,7,5,15,17,330,0,0,0,0,0,5,255
1768176847309826,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142062,131760,5790,5887,0,0,0,0,739,4,5,15,17,330,0,0,0,0,0,5,255
1768176847319421,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142062,131760,5790,5892,0,0,4294967180,0,740,4,5,15,17,330,0,0,0,0,0,5,255
1768176847329751,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142185,131876,5795,5892,0,0,0,0,741,4,5,15,17,330,0,0,0,0,0,5,255
1768176847339723,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142185,131876,5795,5892,0,0,0,0,742,0,5,15,17,330,0,0,0,0,0,5,255
1768176847349455,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142185,131876,5795,5892,0,0,0,0,742,12,5,15,17,330,0,0,0,0,0,5,255
1768176847359207,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142185,131876,5795,5892,0,0,0,0,743,10,5,15,17,330,0,0,0,0,0,5,255
1768176847369258,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142185,131876,5795,5892,0,0,0,0,744,10,5,15,17,330,0,0,0,0,0,5,255
1768176847379780,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142185,131876,5795,5892,0,0,0,0,745,11,5,15,17,330,0,0,0,0,0,5,255
1768176847388974,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142185,131876,5795,5892,0,0,0,0,746,9,5,15,17,330,0,0,0,0,0,5,255
1768176847399756,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142185,131876,5795,5892,0,0,0,0,747,7,5,15,17,330,0,0,0,0,0,5,255
1768176847410279,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142185,131876,5795,5892,0,0,0,0,748,4,5,15,17,330,0,0,0,0,0,5,255
1768176847419850,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142185,131876,5795,5892,0,0,0,0,749,2,5,15,17,330,0,0,0,0,0,5,255
1768176847429229,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142185,131876,5795,5897,0,0,4294967180,0,750,3,5,15,17,330,0,0,0,0,0,5,255
1768176847439099,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142308,131992,5800,5897,0,0,0,0,751,3,5,15,17,330,0,0,0,0,0,5,255
1768176847449635,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142308,131992,5800,5897,0,0,0,0,751,19,5,15,17,330,0,0,0,0,0,5,255
1768176847459162,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142308,131992,5800,5897,0,0,0,0,752,14,5,15,17,330,0,0,0,0,0,5,255
1768176847469447,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142308,131992,5800,5897,0,0,0,0,753,13,5,15,17,330,0,0,0,0,0,5,255
1768176847479317,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142308,131992,5800,5897,0,0,0,0,754,10,5,15,17,330,0,0,0,0,0,5,255
1768176847489250,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142308,131992,5800,5897,0,0,0,0,755,10,5,15,17,330,0,0,0,0,0,5,255
1768176847499381,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142308,131992,5800,5897,0,0,0,0,756,9,5,15,17,330,0,0,0,0,0,5,255
1768176847509320,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142308,131992,5800,5897,0,0,0,0,757,5,5,15,17,330,0,0,0,0,0,5,255
1768176847519624,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142308,131992,5800,5897,0,0,0,0,758,3,5,15,17,330,0,0,0,0,0,5,255
1768176847529396,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142308,131992,5800,5897,0,0,0,0,759,2,5,15,17,330,0,0,0,0,0,5,255
1768176847539174,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142308,131992,5800,5897,0,0,0,0,759,18,5,15,17,330,0,0,0,0,0,5,255
1768176847548998,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142308,132108,5800,5902,0,0,0,0,760,18,5,15,17,330,0,0,0,0,0,5,255
1768176847559379,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142431,132108,5805,5902,0,0,0,0,761,17,5,15,17,330,0,0,0,0,0,5,255
1768176847571666,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142431,132108,5805,5902,0,0,0,0,762,14,5,15,17,330,0,0,0,0,0,5,255
1768176847578920,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142431,132108,5805,5902,0,0,0,0,763,11,5,15,17,330,0,0,0,0,0,5,255
1768176847589285,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142431,132108,5805,5902,0,0,0,0,764,12,5,15,17,330,0,0,0,0,0,5,255
1768176847599868,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142431,132108,5805,5902,0,0,0,0,765,12,5,15,17,330,0,0,0,0,0,5,255
1768176847608900,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142431,132108,5805,5902,0,0,0,0,766,12,5,15,17,330,0,0,0,0,0,5,255
1768176847619449,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142431,132108,5805,5902,0,0,0,0,767,14,5,15,17,330,0,0,0,0,0,5,255
1768176847629398,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142431,132108,5805,5902,0,0,0,0,768,11,5,15,17,330,0,0,0,0,0,5,255
1768176847639732,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142431,132108,5805,5902,0,0,0,0,769,11,5,15,17,330,0,0,0,0,0,5,255
1768176847649579,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142431,132108,5805,5907,0,0,4294967180,0,770,9,5,15,17,330,0,0,0,0,0,5,255
1768176847659398,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142554,132224,5810,5907,0,0,0,0,771,5,5,15,17,330,0,0,0,0,0,5,255
1768176847669948,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142554,132224,5810,5907,0,0,0,0,772,4,5,15,17,330,0,0,0,0,0,5,255
1768176847679323,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142554,132224,5810,5907,0,0,0,0,773,8,5,15,17,330,0,0,0,0,0,5,255
1768176847689086,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142554,132224,5810,5907,0,0,0,0,774,7,5,15,17,330,0,0,0,0,0,5,255
1768176847700128,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142554,132224,5810,5907,0,0,0,0,775,4,5,15,17,330,0,0,0,0,0,5,255
1768176847709501,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142554,132224,5810,5907,0,0,0,0,776,2,5,15,17,330,0,0,0,0,0,5,255
1768176847719536,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142554,132224,5810,5907,0,0,0,0,776,19,5,15,17,330,0,0,0,0,0,5,255
1768176847729164,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142554,132224,5810,5907,0,0,0,0,778,0,5,15,17,330,0,0,0,0,0,5,255
1768176847739433,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142554,132224,5810,5907,0,0,0,0,778,18,5,15,17,330,0,0,0,0,0,5,255
1768176847749449,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142554,132224,5810,5907,0,0,0,0,779,15,5,15,17,330,0,0,0,0,0,5,255
1768176847760002,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142554,132224,5810,5912,0,0,4294967180,0,780,11,5,15,17,330,0,0,0,0,0,5,255
1768176847769431,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142677,132340,5815,5912,0,0,0,0,781,9,5,15,17,330,0,0,0,0,0,5,255
1768176847779825,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142677,132340,5815,5912,0,0,0,0,782,4,5,15,17,330,0,0,0,0,0,5,255
1768176847789389,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142677,132340,5815,5912,0,0,0,0,783,4,5,15,17,330,0,0,0,0,0,5,255
1768176847799332,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142677,132340,5815,5912,0,0,0,0,784,3,5,15,17,330,0,0,0,0,0,5,255
1768176847809294,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142677,132340,5815,5912,0,0,0,0,785,5,5,15,17,330,0,0,0,0,0,5,255
1768176847819455,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142677,132340,5815,5912,0,0,0,0,786,5,5,15,17,330,0,0,0,0,0,5,255
1768176847829654,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142677,132340,5815,5912,0,0,0,0,787,4,5,15,17,330,0,0,0,0,0,5,255
1768176847839304,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142677,132340,5815,5912,0,0,0,0,788,4,5,15,17,330,0,0,0,0,0,5,255
1768176847849557,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142677,132340,5815,5912,0,0,0,0,789,2,5,15,17,330,0,0,0,0,0,5,255
1768176847859120,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142677,132340,5815,5912,0,0,0,0,790,0,5,15,17,330,0,0,0,0,0,5,255
1768176847869341,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,123,0,142800,132456,5820,5917,5,0,0,0,791,0,5,15,17,330,0,0,0,0,0,5,255
1768176847878846,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142800,132456,5820,5917,0,0,0,0,791,19,5,15,17,330,0,0,0,0,0,5,255
1768176847889405,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142800,132456,5820,5917,0,0,0,0,793,3,5,15,17,330,0,0,0,0,0,5,255
1768176847899639,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142800,132456,5820,5917,0,0,0,0,794,2,5,15,17,330,0,0,0,0,0,5,255
1768176847909131,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142800,132456,5820,5917,0,0,0,0,795,1,5,15,17,330,0,0,0,0,0,5,255
1768176847919559,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142800,132456,5820,5917,0,0,0,0,796,2,5,15,17,330,0,0,0,0,0,5,255
1768176847929357,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142800,132456,5820,5917,0,0,0,0,797,3,5,15,17,330,0,0,0,0,0,5,255
1768176847939772,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142800,132456,5820,5917,0,0,0,0,798,3,5,15,17,330,0,0,0,0,0,5,255
1768176847949365,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142800,132456,5820,5917,0,0,0,0,799,2,5,15,17,330,0,0,0,0,0,5,255
1768176847959090,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142800,132456,5820,5922,0,0,4294967180,0,800,4,5,15,17,330,0,0,0,0,0,5,255
1768176847969172,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142923,132572,5825,5922,0,0,0,0,801,3,5,15,17,330,0,0,0,0,0,5,255
1768176847979730,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142923,132572,5825,5922,0,0,0,0,802,3,5,15,17,330,0,0,0,0,0,5,255
1768176847989556,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142923,132572,5825,5922,0,0,0,0,803,2,5,15,17,330,0,0,0,0,0,5,255
1768176847999195,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142923,132572,5825,5922,0,0,0,0,804,1,5,15,17,330,0,0,0,0,0,5,255
1768176848009219,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142923,132572,5825,5922,0,0,0,0,805,1,5,15,17,330,0,0,0,0,0,5,255
1768176848019724,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142923,132572,5825,5922,0,0,0,0,806,2,5,15,17,330,0,0,0,0,0,5,255
1768176848029709,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142923,132572,5825,5922,0,0,0,0,807,0,5,15,17,330,0,0,0,0,0,5,255
1768176848039219,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142923,132572,5825,5922,0,0,0,0,807,19,5,15,17,330,0,0,0,0,0,5,255
1768176848049113,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142923,132572,5825,5922,0,0,0,0,808,18,5,15,17,330,0,0,0,0,0,5,255
1768176848059311,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142923,132572,5825,5922,0,0,0,0,810,0,5,15,17,330,0,0,0,0,0,5,255
1768176848070196,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,142923,132688,5825,5927,0,0,0,0,810,19,5,15,17,330,0,0,0,0,0,5,255
1768176848079987,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143046,132688,5830,5927,0,0,0,0,811,14,5,15,17,330,0,0,0,0,0,5,255
1768176848089838,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143046,132688,5830,5927,0,0,0,0,812,13,5,15,17,330,0,0,0,0,0,5,255
1768176848098991,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143046,132688,5830,5927,0,0,0,0,813,11,5,15,17,330,0,0,0,0,0,5,255
1768176848109956,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143046,132688,5830,5927,0,0,0,0,814,11,5,15,17,330,0,0,0,0,0,5,255
1768176848119338,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143046,132688,5830,5927,0,0,0,0,815,9,5,15,17,330,0,0,0,0,0,5,255
1768176848134000,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143046,132688,5830,5927,0,0,0,0,816,10,5,15,17,330,0,0,0,0,0,5,255
1768176848140169,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143046,132688,5830,5927,0,0,0,0,817,7,5,15,17,330,0,0,0,0,0,5,255
1768176848150569,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143046,132688,5830,5927,0,0,0,0,818,7,5,15,17,330,0,0,0,0,0,5,255
1768176848159980,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143046,132688,5830,5927,0,0,0,0,819,4,5,15,17,330,0,0,0,0,0,5,255
1768176848169803,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143046,132688,5830,5932,0,0,4294967180,0,820,3,5,15,17,330,0,0,0,0,0,5,255
1768176848183021,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143169,132804,5835,5932,0,0,0,0,821,1,5,15,17,330,0,0,0,0,0,5,255
1768176848190218,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143169,132804,5835,5932,0,0,0,0,821,19,5,15,17,330,0,0,0,0,0,5,255
1768176848203953,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143169,132804,5835,5932,0,0,0,0,822,17,5,15,17,330,0,0,0,0,0,5,255
1768176848209079,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143169,132804,5835,5932,0,0,0,0,823,13,5,15,17,330,0,0,0,0,0,5,255
1768176848218972,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143169,132804,5835,5932,0,0,0,0,824,14,5,15,17,330,0,0,0,0,0,5,255
1768176848229361,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143169,132804,5835,5932,0,0,0,0,825,12,5,15,17,330,0,0,0,0,0,5,255
1768176848239500,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143169,132804,5835,5932,0,0,0,0,826,12,5,15,17,330,0,0,0,0,0,5,255
1768176848249279,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143169,132804,5835,5932,0,0,0,0,827,12,5,15,17,330,0,0,0,0,0,5,255
1768176848259646,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143169,132804,5835,5932,0,0,0,0,828,11,5,15,17,330,0,0,0,0,0,5,255
1768176848269154,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143169,132804,5835,5932,0,0,0,0,829,9,5,15,17,330,0,0,0,0,0,5,255
1768176848278936,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143169,132804,5835,5937,0,0,4294967180,0,830,8,5,15,17,330,0,0,0,0,0,5,255
1768176848289249,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143292,132920,5840,5937,0,0,0,0,831,8,5,15,17,330,0,0,0,0,0,5,255
1768176848299439,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143292,132920,5840,5937,0,0,0,0,832,7,5,15,17,330,0,0,0,0,0,5,255
1768176848309372,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143292,132920,5840,5937,0,0,0,0,833,7,5,15,17,330,0,0,0,0,0,5,255
1768176848319582,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143292,132920,5840,5937,0,0,0,0,834,7,5,15,17,330,0,0,0,0,0,5,255
1768176848329577,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143292,132920,5840,5937,0,0,0,0,835,6,5,15,17,330,0,0,0,0,0,5,255
1768176848339279,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143292,132920,5840,5937,0,0,0,0,836,6,5,15,17,330,0,0,0,0,0,5,255
1768176848349415,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143292,132920,5840,5937,0,0,0,0,837,4,5,15,17,330,0,0,0,0,0,5,255
1768176848359030,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143292,132920,5840,5937,0,0,0,0,838,4,5,15,17,330,0,0,0,0,0,5,255
1768176848369513,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143292,132920,5840,5937,0,0,0,0,839,4,5,15,17,330,0,0,0,0,0,5,255
1768176848379186,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143292,132920,5840,5942,0,0,4294967180,0,840,7,5,15,17,330,0,0,0,0,0,5,255
1768176848389365,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143415,133036,5845,5942,0,0,0,0,841,3,5,15,17,330,0,0,0,0,0,5,255
1768176848399803,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143415,133036,5845,5942,0,0,0,0,842,2,5,15,17,330,0,0,0,0,0,5,255
1768176848409416,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143415,133036,5845,5942,0,0,0,0,843,1,5,15,17,330,0,0,0,0,0,5,255
1768176848419539,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143415,133036,5845,5942,0,0,0,0,844,0,5,15,17,330,0,0,0,0,0,5,255
1768176848429555,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143415,133036,5845,5942,0,0,0,0,845,0,5,15,17,330,0,0,0,0,0,5,255
1768176848439442,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143415,133036,5845,5942,0,0,0,0,845,19,5,15,17,330,0,0,0,0,0,5,255
